
agency_cd	site_no	datetime	tz_cd	122154_00060	122154_00060_cd
USGS	01576000	1996-01-21 20:21	EST	512000	A:[91]
USGS	01576000	1996-01-21 20:28	EST	511000	A:[91]
USGS	01576000	1996-01-21 20:38	EST	510000	A:[91]
USGS	01576000	1996-01-21 20:41	EST	510000	A:[91]
USGS	01576000	1996-01-21 20:58	EST	507000	A:[91]
USGS	01576000	1996-01-21 21:02	EST	506000	A:[91]
USGS	01576000	1996-01-21 21:12	EST	505000	A:[91]
USGS	01576000	1996-01-21 21:28	EST	504000	A:[91]
USGS	01576000	1996-01-21 21:34	EST	502000	A:[91]
USGS	01576000	1996-01-21 21:50	EST	500000	A:[91]
USGS	01576000	1996-01-21 21:58	EST	499000	A:[91]
USGS	01576000	1996-01-21 22:04	EST	498000	A:[91]
USGS	01576000	1996-01-21 22:14	EST	497000	A:[91]
USGS	01576000	1996-01-21 22:28	EST	495000	A:[91]
USGS	01576000	1996-01-21 22:37	EST	493000	A:[91]
USGS	01576000	1996-01-21 22:45	EST	492000	A:[91]
USGS	01576000	1996-01-21 22:58	EST	491000	A:[91]
USGS	01576000	1996-01-21 23:06	EST	489000	A:[91]
USGS	01576000	1996-01-21 23:15	EST	488000	A:[91]
USGS	01576000	1996-01-21 23:28	EST	485000	A:[91]
USGS	01576000	1996-01-21 23:42	EST	483000	A:[91]
USGS	01576000	1996-01-21 23:58	EST	481000	A:[91]
USGS	01576000	1996-01-22 00:00	EST	480000	A:[91]
USGS	01576000	1996-01-22 00:17	EST	478000	A:[91]
USGS	01576000	1996-01-22 00:28	EST	476000	A:[91]
USGS	01576000	1996-01-22 00:58	EST	472000	A:[91]
USGS	01576000	1996-01-22 01:10	EST	470000	A:[91]
USGS	01576000	1996-01-22 01:12	EST	469000	A:[91]
USGS	01576000	1996-01-22 01:24	EST	468000	A:[91]
USGS	01576000	1996-01-22 01:28	EST	467000	A:[91]
USGS	01576000	1996-01-22 01:32	EST	466000	A:[91]
